loa,lb,bt,cb,resistance_n,total_mass_kg,stability_margin,feasible,reason
1.6306952627196776,2.5726240660680615,5.662713836974907,0.4161309819208301,1000000.0,1000000.0,-1000000.0,False,중량 137.5 kg에 필요한 배수용적 0.134 m³가 갑판까지 잠긴 부피보다 큽니다 — 설계 침수.
3.9257573246418547,3.7956552504421093,4.966272468184055,0.5792604098365844,1000000.0,1000000.0,-1000000.0,False,"정역학 필터 불합격: {'displacement': True, 'gm_band': False, 'freeboard': True}"
3.859909717909209,3.243061945751515,2.725641421618158,0.5858179162383459,13.403915974687827,225.07694138753766,0.015141095125995374,True,
3.2186046287205334,2.930297466553109,4.362544708789426,0.4285631968790906,10.088315740015549,166.44186224778062,0.05536163328505339,True,
5.800090495168003,3.2118489840609756,4.356492559027874,0.38818898368016674,1000000.0,1000000.0,-1000000.0,False,"정역학 필터 불합격: {'displacement': True, 'gm_band': False, 'freeboard': True}"
4.7096158019845475,3.174252863984514,5.818098536566568,0.4924800752794066,1000000.0,1000000.0,-1000000.0,False,"정역학 필터 불합격: {'displacement': True, 'gm_band': False, 'freeboard': True}"
2.7804274589213858,3.1395187392399606,3.01956313282985,0.4067975621758781,18.580325190007215,154.68184069964204,0.04138737552227358,True,
3.9543666422462453,3.1811509411337355,5.880723268604452,0.3592938554385241,1000000.0,1000000.0,-1000000.0,False,"정역학 필터 불합격: {'displacement': True, 'gm_band': False, 'freeboard': True}"
5.4060048368129,2.6335258126661274,2.6084690237284365,0.4492783530627561,16.72374367532783,370.21926429920353,0.17411907016700529,True,
4.074022229288684,2.5482536655893755,3.728440108984565,0.5538874580553532,1000000.0,1000000.0,-1000000.0,False,"정역학 필터 불합격: {'displacement': True, 'gm_band': False, 'freeboard': True}"
3.2397329813667475,3.903170550263822,3.405671693584947,0.3746200451071602,12.499796778625893,153.00494604316364,0.04189013480634509,True,
3.5227609353660294,3.3772597628199366,3.7272559702093413,0.4110672028699099,9.992634543188807,171.79639938280786,0.15114056395833908,True,
3.897388209962064,3.588125037366215,4.514979198509707,0.5001269560541471,1000000.0,1000000.0,-1000000.0,False,"정역학 필터 불합격: {'displacement': True, 'gm_band': False, 'freeboard': True}"
3.0998816457243845,3.204858299706148,5.160413952960954,0.3696681112456271,1000000.0,1000000.0,-1000000.0,False,탑재 공간 부족: 짐 0.167 m³ > MaxBox 0.154 m³
5.891541332994084,2.6947343135027473,4.105365052346259,0.4737351011779454,1000000.0,1000000.0,-1000000.0,False,"정역학 필터 불합격: {'displacement': True, 'gm_band': False, 'freeboard': True}"
